CustomerID,CarID,CarColor,Date
170712,260,Schneeweiss,14.09.1953
985804,56,Kobaltgruen,06.10.1932
535066,348,Schlamm,08.10.2001
245851,13,Hellgruen,09.09.2018
560751,140,Dunkelgrau,24.08.1946
796998,345,Pflaumenblau,17.07.1972
43721,246,Blaugruen,07.03.1984
688396,297,Lila,26.06.2018
96940,376,Saharasand,26.03.2000
353670,193,Purpurrot,17.10.1975
513239,236,Himmelblau,06.06.1988
545144,283,Kaktusgruen,13.04.1977
498525,254,Gelb,21.06.2016
604080,178,Feuerrot,06.06.1972
669361,4,Schwarz,08.09.1984
501639,362,Schiefergrau,09.04.2007
291984,285,Eisblau,13.01.1957
852631,3,Blau,02.10.1950
589325,200,Gelb,10.05.1962
480084,352,Cremeweiss,09.06.1937
254080,303,Saharasand,25.10.1925
483106,21,Himbeerpink,13.11.1958
780316,294,Ocker,09.08.1974
310112,59,Zitronengelb,02.05.2004
2721,50,Schwarz,16.03.2016
677733,362,Orange,18.06.1937
803084,203,Jade,01.08.1953
456482,376,Malachitgruen,04.02.1950
751972,182,Saphirblau,25.07.2002
622248,121,Sonnengelb,15.03.1996
523364,253,Ziegelrot,24.08.1943
541766,35,Salbeigruen,01.09.1958
84712,28,Jagdgruen,09.05.1964
862022,232,Sonnengelb,18.05.1961
145454,147,Gelb,06.07.1957
237470,15,Korallenrot,15.05.1978
731511,186,Limettengruen,15.06.1995
636497,60,Zitronengelb,11.09.1933
953386,356,Gruen,04.03.2021
663102,107,Pink,22.03.2011
3099,283,Malachitgruen,03.05.2010
837749,315,Blau,15.01.2016
676402,260,Maisgelb,04.06.1952
811841,335,Jade,02.03.1923
695330,5,Jagdgruen,11.09.1945
131638,279,Violett,17.01.2008
190588,27,Vanille,14.03.1981
840898,219,Rubinrot,15.10.2010
789269,200,Grau,20.09.1925
258698,76,Kirschrot,04.08.1953
421016,221,Feuerrot,17.05.1927
373084,15,Tannengruen,19.08.1999
296506,340,Dunkelgrau,25.07.1981
434098,184,Kobaltgruen,20.07.2015
827512,107,Purpurrot,20.05.1953
708647,4,Himbeerpink,27.11.1984
423103,250,Salbeigruen,05.06.1952
777797,364,Scharlachrot,23.08.1931
151843,120,Koenigsblau,10.01.1988
640654,248,Salbeigruen,21.05.1981
369137,218,Ziegelrot,09.04.1957
563642,25,Azurblau,27.01.2022
307143,126,Salbeigruen,21.04.2007
783007,178,Schokoladenbraun,03.03.1984
578269,251,Elfenbein,11.10.1940
210843,230,Graphitgrau,07.09.1984
574904,84,Gruen,01.05.1956
131422,207,Weiss,23.08.1985
466759,122,Beige,16.06.1994
645104,264,Stahlblau,06.03.2005
848009,256,Senf,09.07.1999
819074,334,Elfenbein,22.10.1958
51749,216,Senf,05.11.1941
999253,369,Saharasand,13.07.2000
363209,356,Schneeweiss,03.03.2018
961244,241,Beige,05.01.2012
936978,126,Himmelgrau,10.04.2012
682280,94,Schlamm,02.09.1973
319873,45,Dunkelblau,07.05.2001
624100,301,Pfirsich,24.08.1998
66856,75,Peridotgruen,25.11.1986
123797,4,Elfenbein,09.07.1982
978415,79,Malachitgruen,15.11.1997
200832,41,Magenta,26.07.1962
804147,281,Dunkelblau,22.04.1975
997167,99,Sahne,20.03.1928
544633,6,Henna,03.10.2015
904759,59,Kieselgrau,16.02.2007
383838,253,Pfauenblau,15.08.1981
405733,72,Grau,17.08.1931
134078,114,Limettengruen,12.01.1949
851145,289,Purpurrot,09.09.1991
130654,206,Sahne,08.09.2007
912665,260,Smaragdgruen,11.09.1996
368286,210,Ziegelrot,04.03.1972
311152,366,Purpur,14.01.2004
478666,337,Pink,01.04.2017
483051,309,Himmelgrau,26.09.2019
69015,206,Scharlachrot,02.03.2003
972867,187,Jade,24.09.1927
248773,136,Magenta,21.04.1926
473218,126,Hellgruen,16.05.1994
