CustomerID,CarID,CarColor,Date
628055,359,Amethyst,23.11.2006
649636,250,Sahne,10.02.2009
472194,274,Cremeweiss,22.11.1975
83646,352,Kobaltgruen,13.02.1990
115284,322,Pfirsich,20.04.1978
831776,293,Pergament,10.04.1954
674162,12,Orchidee,06.03.1933
323794,164,Zitronengelb,02.07.1940
80836,60,Smaragdgruen,02.04.2007
598804,265,Graphitgrau,15.10.1966
187884,20,Zitronengelb,01.01.1949
54960,39,Saharasand,10.03.1955
740725,100,Orange,10.11.1925
191745,158,Scharlachrot,09.11.1991
818447,111,Jade,14.11.2012
25023,143,Dunkelgruen,15.09.1945
995119,323,Karamell,08.08.1953
758520,21,Saharasand,14.11.2019
542582,258,Limettengruen,18.04.1966
497916,192,Vanille,17.01.1938
687653,336,Gold,26.08.1959
475362,188,Kobaltblau,07.04.1983
763181,63,Pfirsich,16.01.1938
381071,143,Orchidee,11.03.1979
523960,349,Marineblau,14.06.1979
173481,201,Bernstein,17.06.1940
794304,81,Aprikose,15.01.1948
28715,51,Azurblau,16.02.1933
933827,322,Kobaltgruen,08.01.1972
698810,27,Mint,24.04.1933
117571,204,Bronze,12.11.1966
702315,169,Kupfer,12.09.1960
357946,57,Himmelgrau,06.01.2001
62584,66,Smaragdgruen,03.03.2013
29637,134,Magenta,03.07.1995
580195,274,Pergament,08.05.2021
366077,229,Indigo,21.06.1955
339285,353,Korallenrot,20.10.2015
616402,308,Saharasand,02.11.2021
122418,270,Kupfer,05.01.1924
419551,165,Koralle,04.03.1967
71639,114,Kieselgrau,27.02.1975
596202,245,Blau,11.08.1980
532467,242,Scharlachrot,25.04.1938
877323,208,Gruen,07.04.1966
713812,155,Smaragd,11.06.1951
162564,243,Kieselgrau,07.08.1998
668100,23,Minzgruen,07.04.1995
346792,178,Eisblau,20.06.1996
126272,211,Hellgruen,13.08.2018
485767,143,Tuerkis,14.01.2012
361851,291,Saharasand,13.02.1976
330341,177,Himbeerpink,15.05.1974
735874,279,Hellblau,05.03.2018
618024,55,Kaktusgruen,26.07.1966
386020,195,Weiss,24.05.2009
775119,73,Pfauenblau,06.04.1966
575166,267,Dunkelgrau,26.04.1953
758742,18,Aprikose,13.09.1947
869955,230,Sonnengelb,12.11.1978
48264,139,Lila,04.05.1953
893267,206,Himmelblau,09.09.1934
818460,177,Kirschrot,11.05.2007
39323,114,Jagdgruen,16.02.1982
931365,147,Purpur,05.09.1962
552968,305,Terrakotta,27.09.1930
628502,129,Violett,23.08.1958
687182,278,Kobaltgruen,08.10.2015
24337,308,Schokoladenbraun,11.05.1999
442471,208,Pfirsich,23.06.1995
991390,164,Koenigsblau,26.02.1995
736193,246,Indigo,17.10.2006
684558,73,Kobaltblau,11.07.1945
989773,144,Hellblau,04.03.1976
864540,209,Schokoladenbraun,15.11.1975
677975,150,Ocker,05.08.2018
786207,315,Peridotgruen,05.05.1992
418801,20,Aquamarin,24.04.2000
124634,201,Gruen,25.06.1974
961907,184,Zitronengelb,19.08.1992
650315,190,Minzgruen,22.05.1984
27415,206,Gruen,11.05.1971
29153,250,Elfenbein,21.04.1941
526681,52,Maisgelb,18.09.1975
935673,266,Zinnoberrot,14.04.1941
11974,100,Cremeweiss,17.10.1984
358063,320,Magenta,14.07.1950
24188,166,Ziegelrot,02.02.1953
237304,162,Maisgelb,01.11.1998
50255,60,Schwarz,09.04.1939
624049,274,Braun,01.06.2005
316056,15,Dunkelblau,11.10.1992
555125,24,Muschelrosa,06.03.1986
100437,165,Silber,15.11.1944
938145,290,Kirschrot,05.05.1925
524493,171,Magenta,24.04.1926
295644,171,Salbeigruen,12.06.1967
398781,79,Schlamm,05.01.1960
885,336,Dunkelblau,04.03.1940
571972,258,Hellgruen,05.06.1934
382913,51,Hellblau,23.03.1945
572158,79,Salbeigruen,03.01.1960
470363,247,Amethyst,14.07.2015
408342,251,Amethyst,02.11.1965
741398,45,Silber,21.01.2013
6646,225,Sahne,12.09.1928
688846,76,Sonnengelb,13.04.1932
194457,173,Saphirblau,21.09.1954
662598,304,Lavendel,05.10.1968
955432,59,Azurblau,17.08.1926
368992,134,Sahne,16.06.2006
97487,170,Gelb,16.07.1988
957736,270,Rosa,20.01.1956
946684,321,Muschelrosa,16.02.1980
342095,190,Lavendel,02.08.1992
801103,107,Rubinrot,03.11.1951
935638,362,Aquamarin,26.08.1944
245065,46,Ziegelrot,18.07.1968
16847,91,Elfenbein,15.10.1988
758227,147,Weiss,02.10.1956
478543,44,Dunkelblau,03.01.1999
141059,299,Hellblau,04.04.1994
297868,241,Bernstein,15.03.2000
312168,178,Koralle,12.10.1963
528669,197,Tannengruen,12.05.1986
516383,98,Kupfer,15.09.2021
831366,128,Weiss,25.09.2014
440935,320,Ziegelrot,10.11.1931
627058,358,Aquamarin,06.03.1936
238029,222,Scharlachrot,24.10.1959
880005,335,Stahlblau,21.04.2019
450957,20,Salbeigruen,16.01.2001
837775,128,Sahne,16.10.1962
73730,266,Aprikose,09.06.1933
788535,180,Kupfer,27.03.1993
456181,355,Elfenbein,21.02.1940
983276,124,Elfenbein,04.02.1994
170535,125,Peridotgruen,06.06.1995
71919,219,Dunkelgruen,25.01.1942
672783,62,Karamell,04.10.1928
653916,59,Zitronengelb,18.07.1980
138801,238,Scharlachrot,07.05.2008
285040,346,Gold,24.04.1981
617790,314,Ziegelrot,25.11.1999
377862,246,Limettengruen,26.10.2017
753220,324,Gelb,14.01.1947
671000,302,Himmelgrau,24.02.2009
509749,160,Saphirblau,17.08.2022
599930,123,Jagdgruen,26.05.1983
590597,370,Pink,04.05.2013
998735,115,Muschelrosa,15.01.1986
591831,30,Graphitgrau,07.10.1990
315038,353,Magenta,26.08.1984
777824,118,Grau,17.05.1976
71543,340,Jade,23.09.1995
989979,333,Purpur,27.02.1997
618936,313,Karamell,10.04.1967
404909,54,Kobaltblau,26.01.2019
949388,224,Terrakotta,10.06.1993
57031,220,Jade,10.06.1984
373411,226,Zinnoberrot,25.06.1953
908200,318,Mitternachtsblau,23.08.1956
674664,207,Sahne,22.05.1942
10732,351,Schokoladenbraun,15.09.1933
323,289,Korallenrot,02.04.1982
245202,120,Peridotgruen,08.05.2014
663927,377,Blaugruen,20.08.1974
243054,68,Aquamarin,13.05.1985
387187,229,Granatrot,15.06.2017
165919,243,Ozeanblau,11.04.2006
578708,323,Cremeweiss,18.07.1948
618724,300,Cremeweiss,25.03.1974
259195,291,Kaktusgruen,07.05.1957
840528,135,Pfirsich,19.10.2006
683872,180,Scharlachrot,22.09.1945
791480,375,Rubinrot,19.03.1945
711099,233,Pfirsich,19.04.1940
247467,141,Beige,05.11.2013
15077,10,Zitronengelb,13.08.1972
709162,202,Schiefergrau,15.09.1952
476208,117,Ziegelrot,09.10.2016
485556,102,Ocker,24.02.2002
579682,357,Senf,12.08.1931
902144,94,Stahlblau,09.01.2014
172567,274,Limettengruen,13.06.1930
638669,145,Gelb,18.02.1998
652058,202,Indigo,06.09.1987
825151,280,Maisgelb,05.10.1925
366590,223,Kobaltblau,24.02.1973
866865,194,Sahne,19.06.1976
813691,251,Rosa,18.05.1998
362940,314,Limettengruen,07.11.1978
7488,89,Cremeweiss,23.08.1988
797885,322,Nussbraun,14.05.1951
547108,208,Dunkelblau,08.08.2021
906547,54,Schneeweiss,04.09.1987
380173,277,Cremeweiss,09.02.1946
543838,72,Scharlachrot,26.02.1985
211686,121,Senf,08.08.2012
475986,91,Braun,07.07.1978
675597,315,Terrakotta,21.03.1923
727738,167,Lila,27.03.1948
313340,377,Feuerrot,12.02.1929
74904,19,Schneeweiss,27.03.1940
334984,114,Muschelrosa,21.02.1941
171652,316,Elfenbein,06.04.1988
643401,120,Tuerkis,04.10.1925
282237,149,Moosgruen,09.09.1936
14615,230,Muschelrosa,07.10.1974
539541,334,Jagdgruen,26.07.1999
911622,45,Senf,26.10.1967
97000,175,Vanille,06.08.2014
758363,187,Terrakotta,06.05.1962
676418,214,Kobaltgruen,14.02.2008
8142,295,Terrakotta,19.01.1997
286344,23,Cremeweiss,10.10.2007
387085,11,Kaktusgruen,17.05.1933
146460,135,Jade,22.05.1970
643619,87,Ocker,18.02.1978
42518,154,Dunkelgrau,26.02.2007
307267,367,Peridotgruen,23.02.2012
287901,193,Kobaltblau,18.01.2004
509730,261,Ocker,15.08.2010
404546,289,Koralle,19.03.1967
908900,283,Gold,09.03.1982
700238,95,Aquamarin,21.02.2021
287309,58,Graphitgrau,25.01.1990
739957,50,Hellblau,08.07.2021
612813,115,Beige,13.10.1974
