200001,252815,2448.3499999999995
200002,443676,771.1600000000001
200003,717904,6233.9400000000005
200004,70609,2660.7299999999996
200005,762142,3364.26
200006,3084,380.57
200007,965179,3892.89
200008,830679,2117.96
200009,468183,1585.2599999999998
200010,699653,74.12
200011,859509,5954.53
200012,785387,587.37
200013,770127,2400.96
200014,10680,3078.83
200015,183986,1333.1599999999999
200016,312943,3280.7500000000005
200017,912266,2207.46
200018,500698,2026.0200000000002
200019,881973,2646.59
200020,73993,803.16
200021,124120,4134.33
200022,709754,514.8199999999999
200023,797468,97.56
200024,654458,4193.599999999999
200025,679399,3554.2799999999997
200026,993450,2881.7699999999995
200027,188582,1054.95
200028,243790,271.26
200029,462220,3626.9
200030,534503,4900.69
200031,417438,3353.9300000000003
200032,440323,988.97
200033,575112,3796.03
200034,449676,554.31
200035,23295,3590.53
200036,558152,1344.4199999999998
200037,955485,54.18
200038,618410,1625.23
200039,568479,368.34
200040,79278,2092.79
200041,142934,592.35
200042,696024,2316.9500000000003
200043,399857,1728.31
200044,75445,1216.54
200045,648365,2366.18
200046,930792,1949.51
200047,304426,1047.32
200048,875407,1776.44
200049,29421,2183.2200000000003
200050,635276,4811.13
200051,506274,1967.0699999999997
200052,337456,1042.8400000000001
200053,681825,831.46
200054,380923,5781.42
200055,562050,587.6800000000001
200056,937514,2233.12
200057,353118,3223.88
200058,105152,4468.219999999999
200059,400337,2352.65
200060,434456,4672.710000000001
200061,466460,336.03
200062,467268,492.13
200063,999823,3966.35
200064,798436,4007.82
200065,101326,2979.63
200066,404741,4148.25
200067,395095,6572.86
200068,494441,5426.59
200069,258514,3854.0800000000004
200070,817632,766.2
200071,258100,1519.54
200072,748299,4407.710000000001
200073,346935,1683.53
200074,293565,3433.5699999999997
200075,849161,497.88
200076,270377,3436.430000000001
200077,379957,2617.36
200078,183954,205.65
200079,744070,91.62
200080,185960,1473.8400000000001
200081,112375,223.20000000000002
200082,416811,2233.6600000000003
200083,569997,1984.17
200084,759333,812.22
200085,648853,62.56
200086,321181,1081.08
200087,779232,5906.65
200088,329640,4817.85
200089,94795,1530.3200000000002
200090,31930,2353.51
200091,452803,1352.79
200092,703234,3030.73
200093,600630,1391.45
200094,190848,2267.93
200095,793454,1703.8899999999999
200096,817654,1339.02
200097,252266,1258.96
200098,683665,2581.5499999999997
