400001,235472,1997.8200000000002
400002,126826,2951.81
400003,382099,1013.44
400004,850260,1848.4499999999998
400005,738222,3937.0600000000004
400006,605744,2778.21
400007,315916,50.300000000000004
400008,382945,2197.38
400009,89798,3124.46
400010,379707,537.69
400011,254444,687.72
400012,799192,2337.72
400013,692494,3565.2699999999995
400014,615049,1461.8200000000002
400015,863565,44.09
400016,889957,1176.9299999999998
400017,122902,797.01
400018,538603,3433.41
400019,108194,16.169999999999998
400020,839549,441.46999999999997
400021,575043,39.96
400022,806606,2837.9900000000002
400023,783250,2820.22
400024,306465,4670.789999999999
400025,939616,3425.4800000000005
400026,231456,1087.1000000000001
400027,507763,3024.91
400028,124438,2996.3900000000003
400029,909252,1838.68
400030,616849,4294.06
400031,851982,5206.22
400032,696571,2498.11
400033,655068,6364.670000000001
400034,156263,2820.4100000000003
400035,798934,2605.0299999999997
400036,685550,5083.53
400037,257653,1284.08
400038,806595,3026.96
400039,288226,2853.39
400040,528942,2603.7200000000003
400041,502911,2375.2
400042,953056,2054.02
400043,525191,6448.46
400044,279882,737.99
400045,541877,537.3199999999999
400046,656778,3651.21
400047,853891,2425.73
400048,620130,709.72
400049,811004,4612.09
400050,500966,1620.57
400051,755795,2229.38
400052,318248,1080.64
400053,555146,904.46
400054,781276,2283.29
400055,394472,2677.64
400056,586798,633.58
400057,870869,2786.98
400058,919540,2722.65
400059,238123,3410.88
400060,499139,3683.3599999999997
400061,801665,4605.23
400062,684484,4214.759999999999
400063,751028,883.05
400064,537397,3153.16
400065,47689,3974.0500000000006
400066,332429,2034.3600000000001
400067,124795,4277.28
400068,530926,409.03999999999996
400069,176427,4276.87
400070,393299,7803.719999999999
400071,853901,2630.61
400072,652996,3043.7200000000003
400073,297687,1776.6899999999998
400074,101321,1391.6200000000001
400075,345945,5277.51
400076,763200,4374.07
400077,451120,3138.7799999999997
400078,526541,2440.1400000000003
400079,787856,2291.7299999999996
400080,586675,321.18
400081,775737,3718.03
400082,902412,1945.3899999999999
400083,77775,3387.65
400084,954680,511.09999999999997
400085,543933,1174.56
400086,405122,1978.02
400087,6105,3539.21
400088,382653,3965.5299999999997
400089,814546,421.51
400090,221147,3381.3600000000006
400091,197903,2273.17
400092,212488,793.85
400093,414500,943.68
400094,959832,3576.41
400095,35387,1657.07
400096,152997,2960.4
400097,131906,4784.93
400098,826784,2206.15
400099,404146,824.3000000000001
400100,213597,2226.5299999999997
400101,636799,3239.4100000000003
400102,524480,2827.18
400103,669533,1283.65
400104,309746,3516.71
400105,863226,4924.45
400106,129156,496.91999999999996
400107,740868,4489.26
400108,245281,3191.49
400109,49979,1142.37
400110,683523,2744.46
400111,887866,6463.0199999999995
400112,90923,4673.53
400113,360374,2025.9699999999998
400114,985837,2159.4
400115,658690,6081.29
400116,734046,2928.7099999999996
400117,52180,4025.9399999999996
400118,887045,3624.38
400119,857380,2500.8399999999997
400120,13048,685.8399999999999
400121,84692,2226.88
400122,369431,3276.6800000000003
400123,760391,948.2099999999999
400124,955488,154.81
400125,586699,2527.6499999999996
400126,19651,1713.83
400127,650188,380.48
400128,772589,4027.45
400129,54951,7251.7300000000005
400130,167708,2357.88
400131,545373,1978.05
400132,915508,4781.0199999999995
400133,219962,2109
400134,40518,2982.9900000000002
400135,615493,2606.37
400136,733571,1753.8400000000001
400137,697177,3908.03
400138,464572,1827.79
400139,910419,2620.51
400140,304937,1296.32
400141,173680,3466.62
400142,51837,1463.94
400143,676134,3182.53
400144,20102,2898.9199999999996
400145,735588,2801.43
400146,622968,2124.69
400147,837262,1924.05
400148,68992,2123.73
400149,621834,1730.69
400150,767930,681.59
400151,854705,2907.9399999999996
400152,2512,3580.1900000000005
400153,418549,3603.25
400154,308575,795.54
400155,633733,2876.26
400156,811955,2412.8
400157,850801,3502.23
400158,12371,2691.9500000000003
400159,485188,40.82
400160,822942,349.96
400161,736781,2795.6500000000005
400162,68884,1075.01
400163,268195,1357.19
400164,54886,816.9
400165,515515,1215.57
400166,934041,2406.1699999999996
400167,298274,103.46000000000001
400168,917974,2737.1
400169,845225,3936.3300000000004
400170,227392,3694.99
400171,847984,4165.63
400172,790669,1696.05
400173,561026,2467.6100000000006
400174,159497,3958.6299999999997
400175,633271,3898.95
400176,144635,2886.0999999999995
400177,974297,5607.95
400178,254279,1190.92
400179,478208,3967.08
400180,94715,2782.1400000000003
400181,668527,462.48
400182,169761,4413.07
400183,131602,562.38
400184,773889,1916.0500000000002
400185,145427,372.65000000000003
400186,812354,1383.75
400187,191041,3237.06
400188,268911,2664.9700000000003
400189,827763,3842.38
400190,520796,1674.9199999999998
400191,245048,122.13
400192,835182,516.88
400193,910871,4229.65
400194,405471,1458.56
400195,241203,1429.42
400196,401483,1301.86
400197,349780,3304.9599999999996
400198,651972,236.16
400199,296157,846.63
400200,849294,3055.4
400201,224798,47.31
400202,871637,3265.16
400203,527746,1601.67
400204,146762,1786.4199999999998
400205,150239,1414.73
400206,512800,5465.97
400207,66876,1603.22
400208,238347,4709.32
400209,977083,3163.6899999999996
400210,296346,668.97
400211,512155,1559.2199999999998
400212,214459,2357.3799999999997
400213,749199,1928.3000000000002
400214,843348,21.54
400215,264080,1587.86
400216,619237,1154.3999999999999
400217,939704,1986.13
400218,603506,2425.9800000000005
400219,538025,4123.03
400220,353030,2552.53
400221,219218,1160.02
400222,114742,4338.03
400223,342594,4131.09
400224,658023,347.76
400225,634390,3342.02
400226,438069,65.47
400227,537412,364.92
400228,582558,178.95999999999998
400229,676409,3153.01
400230,192491,52.459999999999994
400231,622293,753.63
400232,469643,178.5
400233,649987,4070.21
400234,740319,3950.92
400235,446529,3754.8099999999995
400236,268585,54.73
400237,980875,2477.37
400238,186070,2050.84
400239,216028,3537.94
