600001,928256,959.54
600002,270386,3640.6799999999994
600003,5289,2917.4700000000003
600004,593320,386.70000000000005
600005,31587,1194.1799999999998
600006,23996,1409.66
600007,127322,1023.4000000000001
600008,391563,2112.42
600009,802811,4816.530000000001
600010,620979,366.5
600011,885068,336.12
600012,386070,3804.4000000000005
600013,822885,4518.99
600014,528639,2845.2099999999996
600015,56145,2878.2000000000003
600016,504248,2807.6200000000003
600017,473662,1231.6
600018,897586,828.93
600019,599294,2420.79
600020,521301,1931.5000000000002
600021,267691,3354.75
600022,391526,2513.8
600023,696419,3426.16
600024,553346,506.79999999999995
600025,966704,4064.1000000000004
600026,889143,2204.02
600027,876776,715.6400000000001
600028,690418,3014.58
600029,789809,2135.05
600030,834092,4566.6900000000005
600031,55401,4909.160000000001
600032,894059,1325.5500000000002
600033,90218,3162.2599999999998
600034,651196,3771.5299999999997
600035,266939,4028.84
600036,377341,5235.07
600037,289713,1326.71
600038,808298,5336.03
600039,302051,2774.69
600040,871735,3199.14
600041,486318,1329.61
600042,953889,4794.37
600043,319411,2431.2200000000003
600044,170674,5192.87
600045,154008,1825.68
600046,593985,1586.62
600047,901073,3729.5899999999997
600048,425393,2613.9700000000007
600049,308337,2165.8999999999996
600050,376873,5664.49
600051,391147,1752.0500000000002
600052,710021,2658.37
600053,518859,2466.83
600054,375044,5437.67
600055,770522,1340.95
600056,232751,2736.8
600057,815804,5838.160000000001
600058,731255,4161.67
600059,383927,1531.84
600060,154819,2278.03
600061,296082,2600.69
600062,374577,1630.0500000000002
600063,438053,3129.6699999999996
600064,727454,3914.58
600065,450883,3075.66
600066,880399,1312.23
600067,648434,295.79999999999995
600068,720301,1557.9900000000002
600069,463563,1088.97
600070,802211,4468.82
600071,404625,920.88
600072,852547,2000.6000000000001
600073,821348,527.3
600074,548817,4829.919999999999
600075,731642,3199.25
600076,879104,1656.96
600077,893839,3552.32
600078,757240,4870.49
600079,235780,3789.6800000000003
600080,301755,5197.84
600081,994975,3048.7700000000004
600082,772246,3968.5899999999997
600083,485119,3217.45
600084,816031,650.1
600085,159634,371.34
600086,779974,3265.67
600087,526956,1623.9600000000003
600088,508200,1905.07
600089,906153,7318.540000000001
600090,978103,1110.8999999999999
600091,196276,656.57
600092,780587,3263.37
600093,773200,3118.58
600094,742622,3078.1
600095,695198,502.85999999999996
600096,393577,454.36
600097,369883,121.19999999999999
600098,789351,1879.6899999999998
600099,911770,525.1400000000001
