700001,631359,1731.7399999999998
700002,595499,172.38
700003,605172,4760.18
700004,732263,6305.32
700005,147772,4265.81
700006,506258,396.33000000000004
700007,416903,1307.9
700008,963053,2451.2400000000002
700009,979832,1712.3500000000001
700010,474513,1887.14
700011,497308,1657.8
700012,28244,1015.77
700013,451231,6444.110000000001
700014,178123,1564.9299999999998
700015,366988,3319.9700000000003
700016,142879,624.91
700017,983951,260.38
700018,449630,4281.3
700019,150620,1873.78
700020,702541,6034.209999999999
700021,375221,1577.0699999999997
700022,350273,3919.7699999999995
700023,846419,3516.9100000000003
700024,32819,3991.51
700025,334940,1507.5000000000002
700026,912807,2341.5699999999997
700027,37978,1317.5
700028,802866,1959.4
700029,305615,595.8000000000001
700030,835963,946.48
700031,185935,220.01
700032,633315,4208.550000000001
700033,868652,2661.04
700034,139307,1281.98
700035,41831,366.52
700036,155535,2412.9599999999996
700037,944146,2031.74
700038,504690,3226.7
700039,292919,3938.44
700040,770255,4214.55
700041,52852,2719.8700000000003
700042,162944,3620.1400000000003
700043,412657,35.84
700044,226962,267.66
700045,627210,277.89
700046,715984,2154.72
700047,441515,2732.18
700048,817869,2234.5899999999997
700049,878465,553.4399999999999
700050,381273,2277.8199999999997
700051,967732,1120
700052,551192,3674.2200000000003
700053,160045,3753.45
700054,783082,127.9
700055,243803,4642.45
700056,606364,2211.5699999999997
700057,798920,1677.32
700058,723482,72.66
700059,459193,50.82
700060,533222,4609.92
700061,924691,1008.84
700062,335956,1622.43
700063,491474,2108.96
700064,84460,1575.8999999999999
700065,253321,4815.02
700066,180227,3476.5
700067,363604,751.09
700068,640743,732.22
700069,725542,3181.52
700070,835187,3395.7400000000002
700071,880541,113.28
700072,576906,4181.25
700073,463007,2675.98
700074,114693,1121.4
700075,79152,864.65
700076,615867,5492.74
700077,963300,871.7400000000001
700078,918075,637.4300000000001
700079,172171,2308.3
700080,452862,2488.31
700081,210255,1911.6300000000003
700082,729953,5733.93
700083,627083,555
700084,706850,2710.7300000000005
700085,661998,2852.1199999999994
700086,529918,1352.8
