139506,2,351261,2,172.02
139506,3,676265,15,6.1499999999999995
139506,4,302577,8,623.6
139506,5,167807,10,108.2
139506,6,113774,1,50.48
139506,7,97466,7,324.38
139507,0,177965,5,282.4
139507,1,483648,4,326.36
139507,2,528374,1,70.11
139507,3,697482,1,1.63
139507,4,56879,1,62.68
139507,5,635245,6,346.79999999999995
139507,6,268979,15,131.1
139507,7,444540,2,148.62
139507,8,613716,4,195.68
139508,0,916101,10,393.2
139508,1,724093,11,62.37
139508,2,147144,1,51.25
139508,3,466033,14,540.26
139509,0,637078,10,998.3
139509,1,106849,17,994.84
139509,2,331050,17,1173.34
139509,3,513766,12,931.8000000000001
139509,4,234488,10,384.90000000000003
139509,5,663067,3,82.44
139510,0,580237,13,1171.95
139510,1,389139,5,252.60000000000002
139510,2,149920,12,212.88
139510,3,105671,16,493.92
139510,4,315905,19,564.87
139510,5,332798,19,1775.17
139510,6,308387,15,518.55
139510,7,284218,14,871.2199999999999
139511,0,856669,18,1713.6000000000001
139511,1,926931,12,805.6800000000001
139511,2,747109,12,337.79999999999995
139511,3,570178,10,967.3000000000001
139512,0,192133,19,421.04
139512,1,946736,1,69.57
139512,2,419252,10,274
139512,3,979572,19,1111.12
139512,4,448603,15,466.2
139512,5,83204,10,597.7
139512,6,554229,18,910.6200000000001
139513,0,132871,6,228.54000000000002
139513,1,772294,6,166.92000000000002
139514,0,46927,14,323.96000000000004
139514,1,48916,4,373.6
139514,2,78789,15,866.85
139514,3,199194,2,77.66
139514,4,967523,1,88.76
139514,5,783539,15,977.2500000000001
139514,6,137645,8,71.84
139515,0,801870,17,568.6500000000001
139515,1,963905,14,961.38
139515,2,812499,10,942.6
139515,3,193673,14,923.5799999999999
139515,4,863858,13,1034.4099999999999
139515,5,757026,6,31.259999999999998
139515,6,906510,14,1075.8999999999999
139515,7,246956,10,74.4
139515,8,817860,11,751.4100000000001
139516,0,187681,7,195.51
139516,1,424672,12,1167.48
139516,2,66819,6,443.58000000000004
139516,3,566263,17,1213.46
139516,4,39389,10,79
139516,5,48660,5,76.44999999999999
139517,0,224174,8,279.44
139517,1,170988,7,214.48000000000002
139517,2,578210,8,564
139517,3,870597,4,253.92
139517,4,692099,1,63.56
139517,5,979917,18,396.90000000000003
139517,6,508448,18,995.58
139517,7,933922,9,422.64
139517,8,1810,12,126.96000000000001
139518,0,17993,19,1169.45
139518,1,202249,3,5.9399999999999995
139518,2,967440,11,182.27
139518,3,338974,15,559.6500000000001
139518,4,655300,15,566.25
139518,5,529609,16,758.72
139518,6,770324,6,454.74
139518,7,979812,11,761.2
139519,0,462806,13,963.6899999999999
139519,1,921669,9,288.63
139519,2,488751,13,342.55
139519,3,227260,9,541.26
139519,4,195104,4,116.68
139519,5,838579,8,559.04
139519,6,945406,1,90.72
139519,7,233753,18,837.18
139520,0,381645,7,100.87
139520,1,449355,3,235.82999999999998
139520,2,188355,4,298.68
139520,3,406871,2,143.14
139520,4,65087,4,325.84
139520,5,895304,18,1025.28
139520,6,544601,15,654.6
139521,0,28128,1,66.06
139521,1,235105,10,871.2
139521,2,530083,9,370.89
139521,3,923811,5,55.75
139521,4,71353,13,689.26
139522,0,238185,12,192.84
139522,1,80876,6,536.0999999999999
