259330,4,331909,14,10.92
259330,5,960048,14,1090.18
259330,6,42777,13,784.16
259330,7,693601,7,251.93
259330,8,549323,18,419.93999999999994
259331,0,816227,13,281.84
259331,1,311599,7,337.33
259331,2,568251,6,177.72
259331,3,939573,16,1039.68
259331,4,266524,12,1109.16
259331,5,16176,9,446.49
259332,0,558296,3,274.14
259332,1,407254,18,211.68
259332,2,3286,1,67.02
259332,3,90364,7,463.33
259332,4,158888,10,392
259332,5,492439,11,157.74
259332,6,584288,2,132.42
259332,7,231277,10,74.4
259332,8,512596,1,38.31
259333,0,561099,17,915.96
259333,1,742705,16,57.6
259333,2,539934,2,71.96
259334,0,502540,1,29.36
259334,1,182588,12,307.79999999999995
259334,2,602737,13,196.69
259334,3,569750,6,239.04000000000002
259334,4,328800,4,11.4
259334,5,214086,11,1030.7
259334,6,859901,11,44.330000000000005
259335,0,125839,2,122.68
259335,1,147170,18,592.02
259335,2,750275,12,695.76
259335,3,684179,10,332.1
259335,4,234040,15,997.8
259335,5,833254,11,164.01
259335,6,898183,13,723.06
259336,0,119151,19,1154.25
259336,1,260815,18,9.540000000000001
259336,2,138084,8,613.52
259336,3,102070,6,161.57999999999998
259336,4,904463,14,203.56
259336,5,840314,5,311.15
259336,6,593546,16,789.12
259336,7,457325,14,722.12
259337,0,29156,13,102.05
259337,1,242033,2,128.34
259337,2,972041,4,179.04
259337,3,62092,4,262.52
259338,0,824187,8,298.56
259338,1,384417,10,853.3
259338,2,461630,14,566.16
259338,3,736779,19,440.23
259338,4,728501,1,57.19
259338,5,765579,17,934.1500000000001
259338,6,427426,13,655.46
259338,7,733770,19,1293.14
259339,0,258736,9,398.16
259339,1,572056,13,606.84
259339,2,691954,14,1295.8400000000001
259339,3,523561,19,400.71
259339,4,907756,16,789.12
259339,5,332998,10,209.3
259339,6,346093,16,140.96
259339,7,79636,8,562.16
259339,8,928357,17,830.96
259340,0,97164,15,177.45
259340,1,2919,8,386.56
259340,2,709331,1,31.03
259341,0,978181,13,232.18
259341,1,907560,12,992.4000000000001
259342,0,811657,3,245.31
259343,0,406557,9,604.89
259343,1,846699,5,322.59999999999997
259343,2,705328,19,1478.39
259343,3,480551,9,727.3799999999999
259343,4,736568,15,869.6999999999999
259344,0,543041,17,400.18
259344,1,929254,12,839.8799999999999
259344,2,151715,11,263.23
259344,3,277016,15,963.3
259344,4,930053,11,645.48
259344,5,106130,2,89.72
259344,6,773039,17,1435.14
259344,7,241646,11,1075.3600000000001
259345,0,923816,8,357.76
259345,1,539491,17,355.64000000000004
259345,2,399483,18,1016.64
259345,3,348469,11,241.89
259345,4,442912,15,536.85
259345,5,811236,17,1135.6
259345,6,974513,8,127.04
259345,7,515643,9,64.8
259345,8,326834,9,275.13
259346,0,713547,5,316.8
259346,1,713497,3,85.23
259347,0,89601,13,827.4499999999999
259347,1,170254,16,17.92
259347,2,367884,13,396.89
259347,3,156965,5,169.5
259348,0,832490,11,562.98
259348,1,66756,10,780.9000000000001
259348,2,503322,11,314.38
259348,3,511318,10,700.5
259349,0,427650,18,390.78000000000003
259349,1,461104,4,301.08
259349,2,911895,10,171.8
259349,3,214914,6,74.16
259350,0,301734,3,179.7
259350,1,835765,3,50.519999999999996
259350,2,269776,10,166.29999999999998
259350,3,882282,4,65.96
259350,4,737520,1,79.04
259350,5,833012,11,346.61
259350,6,135463,7,521.71
259350,7,747230,17,243.95
259350,8,640789,14,1093.54
259351,0,27644,6,303.54
259351,1,767940,3,221.85000000000002
259351,2,755842,16,70.56
259351,3,303118,19,1300.36
259351,4,21803,15,135.9
259351,5,709359,5,19
259351,6,493170,6,207.95999999999998
259352,0,302443,11,165.32999999999998
259353,0,201955,1,63.65
259353,1,963685,19,203.49
259353,2,530200,15,934.6500000000001
259353,3,911019,9,12.87
259353,4,327595,4,43.92
259354,0,408814,11,730.51
259354,1,788064,7,194.39
259354,2,151589,7,287.91
259354,3,734066,8,526
259354,4,498028,3,86.91
259354,5,879498,17,454.58
259355,0,281691,15,293.09999999999997
259355,1,712625,12,425.28
259355,2,613583,6,156.84
259355,3,976726,19,529.34
259355,4,475138,6,233.10000000000002
259355,5,619884,5,267.2
259355,6,73771,15,127.64999999999999
259355,7,481026,19,1876.44
259356,0,436810,15,981.0000000000001
259356,1,343680,5,374.7
259356,2,291110,14,1251.6000000000001
259356,3,481469,4,117.28
259356,4,949818,9,126.89999999999999
259356,5,724228,10,647.8
259357,0,920865,13,1049.88
259357,1,805124,2,30.5
259357,2,653269,3,92.67
259357,3,572282,7,415.52
259357,4,363158,10,486.59999999999997
259357,5,651541,16,80.48
259357,6,512874,9,420.57
259357,7,294297,4,154.6
259358,0,17765,6,413.76
259358,1,690946,12,783.5999999999999
259358,2,452618,12,552.48
259358,3,982031,3,244.35000000000002
259359,0,453538,17,1643.5600000000002
259359,1,780202,3,261.15
259359,2,475803,16,129.92
259359,3,527457,5,428.35
259359,4,979823,1,12.07
259359,5,196314,11,802.56
259360,0,348319,6,583.98
259360,1,40537,11,117.92
259360,2,684565,5,330.34999999999997
259360,3,616795,11,662.3100000000001
259360,4,529058,11,1029.8200000000002
259360,5,152737,5,468.25
259361,0,41623,18,1690.92
259361,1,874940,14,532.6999999999999
259361,2,750016,16,569.6
259361,3,635601,9,698.3100000000001
259361,4,502294,17,1100.75
259362,0,316717,8,131.28
259362,1,689743,11,984.06
259362,2,299983,3,185.64000000000001
259362,3,506097,17,570.52
259362,4,674200,17,1133.0500000000002
259362,5,31736,3,146.82
259362,6,451547,14,540.4
259363,0,427315,7,633.5
259363,1,562091,5,156.25
259363,2,339376,18,1521.72
259364,0,770152,16,377.76
259364,1,803808,7,683.41
259364,2,126759,13,416.26000000000005
259365,0,553288,10,914.2
259365,1,777690,11,400.18
259366,0,259123,17,1592.22
259366,1,189800,9,439.46999999999997
259366,2,746437,11,1.87
259366,3,892098,17,1462.85
259366,4,757196,16,884.32
259366,5,71541,6,70.26
259366,6,103130,12,1137.24
259367,0,53566,9,731.34
259367,1,538942,2,102.94
259367,2,105168,2,29.5
259367,3,575287,10,160.3
259367,4,2415,2,108.78
259367,5,35829,19,459.99
259367,6,239294,7,434.28
259367,7,810923,15,1466.1
259367,8,852811,1,39.21
259368,0,32618,10,31.7
259368,1,532441,11,956.01
259368,2,109631,16,535.52
259368,3,539247,5,272
259368,4,255037,4,322.92
259368,5,223967,13,1187.55
259368,6,859746,3,154.77
259368,7,90973,1,91.57
259369,0,418939,9,562.6800000000001
259369,1,724629,11,296.45
259369,2,677518,7,70.42
259369,3,156039,19,1861.43
259370,0,768172,18,1175.04
259370,1,608255,3,290.76
259370,2,996454,10,366.59999999999997
259370,3,670137,16,161.44
259370,4,865440,4,172.56
259371,0,794750,4,63.56
259371,1,376973,18,1208.52
259371,2,139117,4,48.56
259371,3,952510,13,2.34
259371,4,635757,16,1511.84
259371,5,877805,5,21.6
259371,6,333740,4,3.76
259371,7,818771,6,98.22
259371,8,669926,5,29.3
259372,0,941188,4,132.96
259372,1,469532,4,340.2
259372,2,59788,18,1089.72
259373,0,986792,13,1077.57
259373,1,495195,14,1023.12
259373,2,114469,4,150.96
259374,0,579175,15,1086.75
259374,1,317176,3,255.24
259374,2,980191,6,250.07999999999998
259374,3,554862,3,104.31
259374,4,826605,11,425.37
259374,5,766067,13,136.5
259375,0,36744,13,591.89
259376,0,936205,10,778
259376,1,155519,15,34.35
259377,0,206661,1,21.43
259377,1,36610,4,340.2
259377,2,442666,18,1092.6000000000001
259377,3,149683,6,206.34
259377,4,27798,4,289.48
259378,0,104482,14,859.74
259378,1,17651,2,165.76
259378,2,536858,4,77.84
259379,0,39203,2,29.68
259379,1,525437,13,877.5
259379,2,161496,13,15.34
259379,3,270429,16,1270.4
259379,4,123781,6,68.16
259379,5,52062,16,1401.12
259379,6,920698,9,585.27
259380,0,254501,10,850.4000000000001
259380,1,349583,6,77.34
259380,2,816999,9,529.8299999999999
259380,3,126728,10,339.09999999999997
259381,0,677902,19,1248.11
259381,1,245868,19,874.9499999999999
259381,2,191619,17,310.08
259381,3,491123,6,252.29999999999998
259381,4,23355,5,377.65
259382,0,308837,7,201.53
259383,0,311378,8,209.28
259383,1,726965,18,1653.48
259383,2,989131,15,302.25
259384,0,399171,5,100.75
259384,1,770242,9,456.21
259384,2,929990,15,215.25
259384,3,295283,7,646.31
259384,4,197675,12,749.4000000000001
259384,5,97666,12,1089.84
259385,0,687898,15,381.90000000000003
259385,1,368100,3,274.77
259385,2,293925,5,424.15
259385,3,213795,3,34.62
259385,4,440068,3,100.62
259385,5,842257,12,927.48
259385,6,756233,12,563.4000000000001
259385,7,643871,8,345.04
259386,0,725139,14,1316.42
259386,1,259173,7,656.88
259386,2,272353,6,270.6
259386,3,658684,5,152.45
259386,4,449034,19,1756.7399999999998
259386,5,797757,6,383.46
259386,6,976950,19,1088.51
259387,0,366378,8,766.4
259387,1,285634,14,605.0799999999999
259387,2,977473,11,828.63
259387,3,881830,12,694.08
259387,4,306148,4,88.56
259387,5,554995,12,600.12
259387,6,410002,1,50.92
259387,7,341278,5,235.85000000000002
259387,8,434192,7,697.34
259388,0,121151,17,1684.1899999999998
259388,1,256044,7,249.82999999999998
259388,2,119494,2,59.76
259389,0,35833,6,95.88
259390,0,222161,12,548.76
259391,0,661069,8,784.88
259391,1,633330,17,1624.52
259391,2,358352,17,515.44
259391,3,858653,4,74.08
259391,4,982380,10,879.5999999999999
259391,5,682352,5,259.05
259391,6,217864,6,0.6000000000000001
259392,0,482316,4,41.48
259392,1,977334,5,317.6
259393,0,885361,5,402.2
259393,1,606968,16,1008.48
259393,2,817715,11,76.33999999999999
259393,3,452776,5,426.34999999999997
259393,4,123617,6,538.14
259393,5,306668,5,239
259393,6,183172,3,189
259394,0,565022,9,791.5500000000001
259394,1,685354,14,550.9
259395,0,741000,15,476.25
259395,1,200452,5,28.75
259395,2,659444,7,610.4
259395,3,857602,6,162.35999999999999
259396,0,386884,6,260.34000000000003
259396,1,809824,17,763.13
259396,2,544485,2,10.9
259396,3,590973,7,358.26
259396,4,946489,19,395.01
259396,5,252230,7,1.4000000000000001
259397,0,769813,5,210.15
259397,1,566142,9,708.48
259398,0,908273,8,727.92
259398,1,132019,6,457.68
259398,2,322264,12,1165.1999999999998
259398,3,434330,13,397.41
259399,0,264960,11,438.9
259399,1,882877,13,1076.27
259399,2,352423,8,72.48
259399,3,668956,4,356.4
259399,4,715054,10,644.3000000000001
259399,5,220807,3,236.61
259399,6,553109,16,1161.76
259400,0,71748,11,438.79
259401,0,992553,10,701.4
259402,0,527713,13,1118.13
259402,1,239602,17,1382.27
259403,0,147620,3,168.63
259403,1,282511,18,779.22
259403,2,16158,11,584.1
259403,3,957058,13,176.54
259403,4,157344,11,570.5699999999999
259403,5,346385,5,186.45
259403,6,34033,3,134.39999999999998
259404,0,379712,1,0.54
259404,1,350125,10,716
259404,2,715461,13,524.81
259404,3,389237,19,91.77
259404,4,54133,18,958.86
259405,0,89927,11,639.54
259405,1,86231,4,54.72
259405,2,788072,7,676.06
259405,3,700123,2,164.56
259405,4,219584,15,96
259405,5,719428,11,907.83
259405,6,813834,6,270.96
259406,0,950460,10,94.5
259407,0,394204,4,55.32
259407,1,619467,18,459.71999999999997
259407,2,173338,3,230.34
259407,3,42332,18,725.58
259407,4,842039,16,228.48
259407,5,686599,11,198.66
259407,6,562826,7,464.94
259407,7,534310,17,1674.67
259407,8,194833,12,1168.08
259408,0,901844,18,1380.2400000000002
259408,1,749414,14,991.1999999999999
259408,2,967953,9,454.59
259408,3,854493,4,323.84
259408,4,130837,15,1088.8500000000001
259408,5,879900,15,1390.2
259408,6,188753,2,140.06
259408,7,353049,1,71.88
259408,8,795853,6,99.12
259409,0,60161,3,9.120000000000001
259409,1,195708,10,901.5999999999999
259409,2,264314,11,261.69
259409,3,832672,7,467.53000000000003
259410,0,635643,15,362.1
259410,1,185892,17,1216.52
259410,2,546449,5,20.299999999999997
259411,0,975653,1,1.92
259411,1,485167,5,10.2
259411,2,547618,8,47.76
259411,3,727598,6,441.84000000000003
259411,4,577106,13,559.39
259411,5,67364,4,214.44
259412,0,200199,17,44.88
259412,1,149549,7,479.21999999999997
259412,2,346662,17,70.04
259412,3,387175,12,69.12
259412,4,934172,4,334.32
259412,5,898739,18,1403.1000000000001
259413,0,427686,16,1047.36
259413,1,898054,16,480.16
259414,0,128594,8,73.68
259414,1,808166,6,584.34
259414,2,916669,16,1141.76
259415,0,635503,18,1764.72
259415,1,622667,19,505.02
259415,2,206098,12,726.84
259415,3,60410,11,264.65999999999997
259415,4,436448,19,1235.57
259415,5,373089,1,32.86
259416,0,941306,7,97.72
259416,1,169840,1,25.63
259417,0,786937,10,293
259417,1,644103,11,847
259417,2,211958,7,155.67999999999998
259417,3,695808,13,1292.07
259417,4,399177,9,382.95
259417,5,554960,6,135.54
259417,6,210904,16,1372.64
259417,7,595806,6,359.4
259418,0,813407,16,373.28
259418,1,947972,10,717.3000000000001
259418,2,226827,15,1196.1
259418,3,274068,8,756.88
259418,4,494103,18,644.22
259418,5,881203,18,583.92
259419,0,46926,15,1000.5
259420,0,510212,15,1293.45
259420,1,219533,13,493.73999999999995
259420,2,76023,8,409.44
259420,3,369613,13,681.59
259420,4,565955,17,1635.0600000000002
259420,5,562452,5,435.05
259420,6,525240,7,138.17999999999998
259421,0,872328,7,449.40000000000003
259421,1,707730,9,491.76
259421,2,587159,4,267.92
259421,3,164581,15,145.05
259422,0,783093,19,1392.32
259422,1,344162,12,510.72
259422,2,951499,12,227.88
259422,3,770193,1,28.4
259422,4,690818,16,98.56
259423,0,953390,8,223.92
259423,1,841939,10,59.900000000000006
259424,0,510721,4,54.92
259425,0,152567,15,1418.25
259425,1,931789,3,123.03
259426,0,3188,18,1346.04
259426,1,814271,19,786.22
259426,2,262947,7,206.99
259426,3,331132,5,281.1
259426,4,46257,5,438.35
259427,0,426369,14,1276.52
259427,1,7523,14,682.2199999999999
259427,2,289155,19,1572.6299999999999
259427,3,543123,9,533.88
259427,4,87542,13,1203.54
259427,5,115723,14,514.64
259428,0,658528,11,839.52
259428,1,55904,7,555.59
259428,2,787463,1,13.66
259429,0,53666,16,154.4
259429,1,131196,11,484.99
259429,2,980254,17,344.93
259429,3,280971,8,59.84
259429,4,743981,6,4.800000000000001
259429,5,973468,19,1305.3
259429,6,953048,3,82.26
259429,7,468768,4,355.2
259429,8,934521,2,79.94
259430,0,206987,11,518.3199999999999
259430,1,35699,17,792.0300000000001
259430,2,888981,6,134.94
259430,3,546641,8,426.64
259430,4,532189,5,142.79999999999998
259430,5,467770,10,430.20000000000005
259430,6,843532,18,739.26
259431,0,563418,5,371.34999999999997
259431,1,116944,18,1433.16
259431,2,924082,6,386.82
259431,3,656951,2,153.84
259432,0,64741,17,111.52000000000001
259432,1,399764,3,270.63
259432,2,312039,5,329.79999999999995
259433,0,852103,17,1647.3000000000002
259433,1,68950,4,95.68
259433,2,789905,3,274.35
259433,3,672014,13,263.25
259433,4,240283,15,960.6000000000001
259433,5,405308,11,487.85
259433,6,879507,15,1400.25
259434,0,590213,17,636.14
259434,1,456003,6,69.17999999999999
259434,2,944176,12,315.71999999999997
259434,3,229262,13,199.68
259434,4,620615,2,167.78
259434,5,382376,18,510.48
259434,6,495735,8,464.32
259434,7,529867,8,745.6
259435,0,216872,12,665.16
259435,1,545903,8,53.04
259435,2,602655,17,92.65
259435,3,663905,15,703.2
259435,4,725842,4,307.92
259435,5,408704,9,633.6
259435,6,514033,7,210.21
259435,7,732801,13,911.95
259435,8,811614,13,261.43
259436,0,273546,12,547.08
259436,1,88742,19,630.42
259436,2,696593,3,141.57
259436,3,404742,16,1180
259436,4,645989,2,107.52
259437,0,954508,19,1107.32
259437,1,995711,14,382.90000000000003
259437,2,521807,13,655.3299999999999
259437,3,95383,2,129.1
259437,4,16254,9,896.9399999999999
259437,5,658595,6,108.24
259437,6,758289,3,166.62
259437,7,458673,3,46.11
259437,8,941077,5,339.25
259438,0,172339,4,292
259438,1,823028,9,777.0600000000001
259438,2,51475,6,26.339999999999996
259438,3,941247,1,43.41
259438,4,406366,13,997.36
259438,5,589722,17,1340.28
259438,6,563473,7,94.43
259438,7,672439,10,158.9
259439,0,416583,5,186.25
259439,1,243067,8,177.44
259439,2,783803,18,500.04
259440,0,107516,7,31.22
259440,1,311895,6,336.29999999999995
259440,2,325907,16,974.56
259440,3,447230,4,246
259440,4,308816,16,460.8
259440,5,65835,12,687.72
259440,6,189697,15,253.35000000000002
259441,0,920829,10,950.9000000000001
259441,1,374890,13,343.2
259441,2,693369,7,240.51999999999998
259441,3,716161,12,467.76
259442,0,512633,9,897.66
259442,1,323377,2,66.36
259442,2,459450,12,119.52000000000001
259443,0,793869,10,892.5
259444,0,351921,7,511.48999999999995
259444,1,479718,16,1471.2
259444,2,452359,3,182.31
259444,3,408911,8,201.28
259444,4,814938,2,40.56
259444,5,629889,10,242
259444,6,428447,9,270.81
259444,7,573659,4,333.96
259444,8,523586,1,73.12
259445,0,900694,5,347.2
259446,0,539693,12,729.5999999999999
259446,1,375774,13,813.54
259446,2,189517,11,728.2
259446,3,440427,14,1138.62
259446,4,12615,11,1057.76
259446,5,542286,19,1573.58
259446,6,462305,8,543.92
259447,0,825951,19,1205.36
259447,1,160264,13,51.48
259447,2,942573,2,89.2
259448,0,742977,1,12
259448,1,461888,1,19.91
259448,2,677168,12,258.71999999999997
259448,3,38534,6,113.64000000000001
259449,0,966229,15,1168.8
259449,1,745032,7,506.23999999999995
259449,2,727335,13,899.7299999999999
259449,3,360031,11,190.74
259449,4,54168,16,1260.48
259449,5,16280,18,1655.28
259450,0,126853,14,397.46000000000004
259450,1,724781,18,937.8000000000001
259450,2,961242,4,240.44
259450,3,464950,1,42.23
259450,4,55643,16,387.2
259450,5,442791,9,104.94
259450,6,48380,9,477.90000000000003
259450,7,497995,8,646.4
259450,8,112015,4,101.92
259451,0,954459,1,54.83
259451,1,683727,1,72.56
259451,2,732604,3,135.03
259451,3,22696,13,175.24
259451,4,404988,17,640.73
259451,5,979087,2,53.14
259451,6,574265,7,356.3
259451,7,186013,4,25.28
259451,8,370381,19,1009.09
259452,0,281163,13,873.3400000000001
259452,1,476214,4,35.4
259452,2,959886,19,380.76
259452,3,204032,9,228.69
259452,4,450048,18,1645.02
259453,0,515986,5,72.9
259453,1,467541,14,97.3
259454,0,928148,19,205.77
259454,1,828764,7,408.24
259454,2,593506,16,1356.16
259454,3,760860,10,815.4000000000001
259454,4,93252,17,459
259454,5,774657,11,129.03
259455,0,340950,2,169.36
259456,0,66687,17,184.62
259456,1,765898,12,351.24
259456,2,190973,3,246.06
259456,3,986534,8,738.8
259456,4,571691,9,21.330000000000002
259456,5,689072,6,535.8
259456,6,926858,2,141.5
259456,7,756332,17,241.74
259457,0,200976,12,541.5600000000001
259457,1,989691,15,656.7
259457,2,695415,17,860.54
259457,3,51425,15,553.95
259457,4,421562,3,254.94
259458,0,968973,3,285.93
259458,1,739679,8,308.88
259458,2,389930,16,384.32
259458,3,624482,19,565.25
259458,4,639418,16,131.2
259458,5,140973,11,592.79
259459,0,564980,7,626.43
259459,1,253418,4,354.48
259459,2,314139,13,349.31
259459,3,191006,2,22.26
259459,4,327245,19,1632.29
259460,0,387357,10,749.2
259460,1,793117,12,387.84000000000003
259460,2,244643,12,569.16
259460,3,741395,10,620.2
259460,4,635759,6,249.29999999999998
259460,5,497031,8,608.96
259461,0,996124,16,1016.16
259461,1,628390,16,876.16
259461,2,110406,18,542.52
259461,3,941686,18,96.66
259461,4,179171,12,682.92
259461,5,954174,5,56
259461,6,471541,5,202.75
259461,7,314479,9,826.29
259462,0,427678,11,207.35000000000002
259462,1,281108,7,63.14
259462,2,386056,15,1266.1499999999999
259462,3,457907,15,1379.55
259463,0,955524,9,463.5
259463,1,235566,9,551.6999999999999
259463,2,345151,2,105.24
259463,3,588059,17,1234.1999999999998
259463,4,675096,18,1124.82
259463,5,596973,11,479.6
259463,6,798533,15,1421.25
259463,7,712867,3,69.6
259463,8,686757,10,821.4
259464,0,458276,2,6.86
259464,1,642062,9,563.04
259464,2,454680,7,670.74
259464,3,184729,18,1410.3
259465,0,535434,13,1253.46
259465,1,42601,7,181.92999999999998
259466,0,202320,7,3.36
259466,1,919447,18,1579.86
259466,2,452922,8,742.56
259466,3,352397,9,414.71999999999997
259466,4,333536,5,477.2
259466,5,365854,6,274.68
259466,6,243033,13,794.69
259467,0,686650,17,1109.25
259467,1,303856,4,191.24
259467,2,821319,3,137.49
259467,3,677,17,72.25
259467,4,727958,6,262.26
259467,5,730541,5,136.3
259467,6,526317,5,488.5
259467,7,774646,18,1289.16
259468,0,275183,6,476.70000000000005
259468,1,447548,14,1123.5
259468,2,849163,11,259.27
259469,0,728211,18,264.96000000000004
259469,1,400314,12,1105.56
259469,2,618605,10,553.9
259469,3,442581,2,191.82
259469,4,738043,11,335.94
259469,5,715598,17,1271.26
259469,6,589018,11,472.56
259470,0,662915,15,839.55
259470,1,644174,14,376.74
259470,2,589611,11,984.5
259470,3,902315,1,88.39
259470,4,617461,2,118.98
259471,0,971107,11,132.32999999999998
259471,1,18726,16,1357.6
259471,2,118032,13,1206.01
259471,3,836746,17,726.24
259472,0,469090,19,90.44
