578885,3,180474,2,5.0600000000000005
578885,4,640935,6,98.94
578885,5,242625,12,485.64
578885,6,422549,17,1482.0600000000002
578886,0,256637,11,432.52
578887,0,907738,14,321.02
578887,1,183338,4,290.88
578887,2,692453,10,403.1
578887,3,791161,19,1898.1000000000001
578887,4,249860,15,642.3
578887,5,240074,12,879.36
578887,6,572180,18,437.04
578888,0,895243,15,1307.85
578888,1,331391,5,111.4
578888,2,330415,4,191.12
578888,3,223544,3,176.46
578889,0,779666,15,730.8
578889,1,11123,3,53.699999999999996
578889,2,646077,11,388.52
578889,3,800851,10,138.4
578889,4,831104,10,174.89999999999998
578889,5,455633,4,159.48
578889,6,503110,13,1160.38
578889,7,486699,1,84.75
578890,0,680320,12,186
578890,1,368976,14,1315.1599999999999
578890,2,729976,6,15.24
578890,3,519095,16,597.12
578890,4,359013,19,1349.95
578890,5,803472,15,359.54999999999995
578890,6,682300,2,40.76
578890,7,379813,4,57.56
578891,0,952102,3,271.71
578891,1,349576,11,760.87
578891,2,553583,19,1765.67
578891,3,196666,14,921.0600000000001
578891,4,545233,8,50.24
578891,5,127637,12,881.28
578892,0,363455,8,365.2
578892,1,423333,18,1459.08
578892,2,592998,16,1123.2
578892,3,523300,4,261.08
578892,4,460098,2,168.78
578892,5,138225,10,713.3
578893,0,875472,17,1699.83
578893,1,813451,5,16.599999999999998
578893,2,886464,5,354
578893,3,628885,2,82.98
578893,4,2082,2,6.6
578893,5,644592,12,844.1999999999999
578893,6,492833,7,67.89999999999999
578893,7,97220,15,1317.3
578893,8,664732,19,1835.02
578894,0,919985,17,387.43
578895,0,221383,17,968.83
578895,1,248149,6,76.86
578895,2,471386,12,615.36
578896,0,192982,5,63.099999999999994
578896,1,977597,1,35.22
578896,2,244557,17,1033.0900000000001
578896,3,645615,5,97.10000000000001
578896,4,536343,3,72.48
578896,5,248778,4,296.88
578896,6,444606,12,792
578896,7,591203,13,144.69
578897,0,175902,10,311.4
578898,0,460752,6,546.5999999999999
578898,1,629488,19,758.48
578899,0,669911,4,49.84
578899,1,961313,3,52.050000000000004
578899,2,632721,12,1110.48
578899,3,402505,12,640.6800000000001
578899,4,194868,19,330.79
578899,5,674949,18,615.24
578900,0,928530,13,1262.82
578900,1,455867,11,416.35
578900,2,387685,14,338.09999999999997
578900,3,122792,17,953.19
578900,4,249286,8,354.16
578900,5,453743,15,1328.25
578900,6,549283,6,431.93999999999994
578900,7,641958,15,290.55
578901,0,740147,5,208.79999999999998
578901,1,991494,8,666.8
578901,2,931254,15,649.6500000000001
578901,3,903292,2,13.46
578902,0,552921,3,90.81
578902,1,660247,11,585.86
578902,2,799064,17,1314.4399999999998
578902,3,915899,17,931.5999999999999
578902,4,404146,19,1681.5
578902,5,98384,1,6.75
578902,6,875039,17,1564.85
578902,7,685262,8,230
578903,0,441889,13,1272.18
578904,0,198421,17,1048.9
578904,1,618432,11,574.97
578904,2,142549,17,919.36
578904,3,359762,8,77.2
578904,4,463090,9,627.48
578904,5,999965,17,1503.99
578904,6,951703,18,176.04
578905,0,202736,12,908.64
578905,1,948174,10,64.80000000000001
578905,2,740010,19,1277.94
578905,3,531719,8,654.88
578905,4,165973,8,631.84
578905,5,335661,11,441.43
578906,0,110073,6,508.79999999999995
578906,1,358945,9,845.46
578906,2,733121,10,697.5
578906,3,207072,2,130.44
578906,4,970355,11,214.39
578906,5,504236,17,547.91
578906,6,366487,14,762.3000000000001
578906,7,888662,14,1149.96
578906,8,221637,13,520.52
578907,0,302024,13,986.57
578907,1,933790,4,197.68
578907,2,656098,5,433.45
578908,0,826047,16,596.16
578908,1,201029,8,750.64
578908,2,466140,17,1192.89
578908,3,199194,7,271.81
578908,4,304635,2,45.6
578908,5,479572,8,721.92
578908,6,989357,16,829.92
578908,7,371961,19,593.18
578908,8,661316,11,559.24
578909,0,368098,1,55.03
578909,1,639799,19,399
578909,2,362681,12,573.84
578909,3,389397,11,300.85
578909,4,48673,7,586.04
578909,5,749186,5,329.09999999999997
578909,6,255957,13,1126.71
578910,0,237417,8,775.44
578910,1,804683,16,1257.92
578910,2,901296,13,1222.52
578910,3,27890,19,1039.68
578910,4,88495,10,424.7
578910,5,828851,2,144.62
578911,0,387410,18,90.72
578911,1,645788,6,347.64
578911,2,552083,1,71.96
578912,0,105286,14,474.32000000000005
578912,1,546010,9,520.5600000000001
578913,0,804279,7,496.51000000000005
578914,0,790364,1,61.92
578914,1,527487,1,5.74
578914,2,682650,3,116.78999999999999
578914,3,25201,6,249.84
578915,0,767028,15,945.9000000000001
578915,1,456498,5,478.35
578915,2,467715,7,217
578916,0,722051,15,197.55
578916,1,794182,10,30.299999999999997
578916,2,319059,5,67.05
578916,3,515946,17,1612.96
578916,4,82642,17,424.83
578916,5,535630,8,196.56
578917,0,179298,13,293.67
578917,1,716067,9,206.91
578917,2,230757,16,1580
578917,3,99165,17,725.9000000000001
578917,4,641751,13,797.5500000000001
578918,0,309794,9,429.39
578919,0,461252,10,615.8
578919,1,364773,4,25.96
578919,2,723377,19,1843.57
578919,3,242420,1,80.83
578919,4,3926,4,188.8
578919,5,834655,8,114
578919,6,683460,1,30.17
578919,7,694572,18,263.7
578920,0,299264,9,303.39
578920,1,930584,10,252
578920,2,42516,16,950.08
578921,0,850909,19,655.8800000000001
578921,1,370347,8,228.88
578922,0,477952,1,59.35
578922,1,419543,11,386.32
578922,2,945319,4,26.240000000000002
578922,3,978000,14,666.54
578922,4,390595,16,1464.64
578922,5,730754,1,34.42
578922,6,643346,12,58.800000000000004
578923,0,686301,10,733.4000000000001
578923,1,323948,3,208.77
578923,2,922772,4,319.44
578923,3,361399,17,1149.1999999999998
578923,4,875184,16,193.44
578924,0,22427,3,263.21999999999997
578924,1,203579,5,355.6
578924,2,79714,14,663.46
578924,3,363438,4,310.56
578924,4,373979,19,688.18
578924,5,666933,14,667.52
578925,0,358406,7,246.04999999999998
578925,1,960893,10,584.6
578925,2,22073,9,175.04999999999998
578925,3,885403,8,48.88
578925,4,579931,11,662.42
578925,5,586610,13,318.76
578926,0,787146,15,684.15
578926,1,198453,5,107.6
578926,2,741350,15,1246.65
578926,3,281731,9,41.4
578926,4,665281,4,128
578926,5,611146,7,463.05000000000007
578926,6,674234,12,528.24
578927,0,797571,7,92.96
578927,1,885155,11,1004.19
578927,2,789990,7,655.48
578927,3,429090,15,1149.15
578927,4,886027,11,15.51
578927,5,31559,15,783.15
578927,6,712817,8,655.12
578927,7,429316,12,1183.1999999999998
578927,8,193376,17,817.36
578928,0,314166,4,360.56
578928,1,492542,5,119.39999999999999
578928,2,642004,3,178.44
578928,3,654669,12,1104.48
578928,4,99542,7,446.32
578928,5,569879,18,451.26
578928,6,434268,2,60.62
578929,0,695737,13,257.92
578929,1,906525,13,493.48
578929,2,836171,7,301.42
578929,3,240562,6,430.68
578929,4,318454,1,58.17
578929,5,876590,4,227.12
578929,6,850526,12,1043.8799999999999
578929,7,408803,17,350.88
578929,8,567818,11,678.7
578930,0,352748,12,901.8000000000001
578930,1,533055,11,886.5999999999999
578930,2,314445,5,399.65000000000003
578930,3,127624,4,386.48
578930,4,387947,1,71
578930,5,540769,8,501.92
578931,0,866986,18,816.84
578931,1,623351,12,1010.04
578931,2,411584,5,151.4
578931,3,836390,12,116.64000000000001
578931,4,353840,17,268.43
578931,5,148622,5,28.2
578931,6,45097,10,166.6
578931,7,194736,14,1106.5600000000002
578932,0,274498,15,954
578932,1,550039,13,298.48
578932,2,97769,2,111.34
578932,3,439658,12,437.88
578932,4,141144,9,287.28000000000003
578932,5,228863,6,577.08
578932,6,738603,12,1042.32
578932,7,633689,6,175.2
578933,0,922832,14,892.5
578933,1,970213,15,1273.5
578933,2,305681,13,442
578933,3,206861,6,378.9
578933,4,300697,7,258.37
578934,0,485573,9,49.86
578934,1,493158,15,1453.0500000000002
578934,2,770533,14,616
578934,3,212636,8,215.28
578934,4,634290,4,99.56
578934,5,105453,14,899.0799999999999
578934,6,840806,13,764.53
578934,7,145565,7,464.65999999999997
578934,8,634138,2,152.04
578935,0,651508,7,125.29999999999998
578935,1,358077,19,267.52
578936,0,712623,4,360.76
578936,1,225050,4,56.4
578936,2,91006,15,875.85
578936,3,681835,17,1052.64
578936,4,411668,15,1050.6000000000001
578936,5,378400,11,1031.3600000000001
578937,0,281509,16,338.88
578938,0,954474,19,1263.8799999999999
578938,1,17677,9,192.87
578938,2,525065,10,481.1
578938,3,90125,15,296.55
578938,4,397676,10,573.4000000000001
578938,5,526667,3,278.34000000000003
578938,6,44764,1,71.84
578939,0,769293,15,561.5999999999999
578939,1,791011,8,303.6
578939,2,646774,12,1107
578939,3,908301,12,314.64
578939,4,995783,7,692.23
578939,5,774207,9,411.21
578939,6,14715,2,143.58
578940,0,452996,17,421.09
578940,1,762641,13,225.02999999999997
578940,2,341363,8,183.68
578940,3,918346,4,262.8
578941,0,762282,3,172.77
578941,1,616334,7,642.5300000000001
578942,0,383537,15,1136.1
578942,1,466173,7,291.41
578942,2,979007,16,478.72
578942,3,661380,19,5.7
578942,4,805850,9,200.60999999999999
578942,5,544438,19,561.26
578943,0,564352,5,30.049999999999997
578943,1,497670,12,234.60000000000002
578943,2,221782,1,36.78
578943,3,944847,10,176.4
578943,4,363202,11,639.98
578943,5,305344,12,1067.04
578943,6,436854,6,407.82
578943,7,581736,17,179.86
578944,0,221435,6,266.04
578944,1,869258,2,128.7
578944,2,422008,15,184.04999999999998
578944,3,857990,6,235.26
578944,4,995899,10,115.3
578944,5,653685,7,411.53
578944,6,624542,9,846
578944,7,575410,16,950.88
578945,0,473839,10,872.2
578945,1,621288,5,296.95
578945,2,316287,15,640.8
578946,0,457397,13,221
578946,1,875822,10,100.60000000000001
578946,2,765772,13,28.340000000000003
578946,3,21484,4,74.8
578946,4,448401,11,348.91999999999996
578947,0,431404,15,855
578947,1,705024,16,838.72
578947,2,6271,18,134.46
578947,3,529813,4,104.96
578947,4,270554,10,977.4
578947,5,703119,6,287.94
578947,6,632011,8,346.96
578947,7,33290,9,788.76
578947,8,262133,1,79.52
578948,0,899482,15,743.55
578948,1,889654,8,604.72
578948,2,990173,16,173.12
578948,3,534798,3,141.60000000000002
578948,4,864945,9,288.99
578948,5,273413,8,331.44
578948,6,892208,14,282.66
578948,7,852435,17,417.18
578948,8,138979,13,648.0500000000001
578949,0,201186,18,571.3199999999999
578950,0,354294,2,97.66
578950,1,917456,16,742.56
578950,2,822966,16,1592.8
578950,3,159927,7,429.52
578950,4,917130,16,1567.04
578950,5,340334,7,391.65000000000003
578951,0,978265,8,511.28
578951,1,879871,6,414.90000000000003
578951,2,381259,18,982.98
578951,3,940820,12,474
578951,4,596398,18,586.4399999999999
578951,5,874980,6,63.66
578951,6,323888,9,18.99
578952,0,144966,10,671.4
578952,1,575329,1,96.73
578952,2,267521,1,11.38
578952,3,81727,4,395.24
578952,4,15776,9,481.41
578953,0,727456,8,554.8
578953,1,60540,7,123.48
578953,2,918813,4,90.56
578953,3,163841,5,357.55
578953,4,347031,9,371.25
578953,5,765426,6,18.12
578953,6,73942,18,1737.36
578953,7,326917,4,365.08
578953,8,138296,18,156.24
578954,0,732269,17,253.3
578954,1,570753,17,1051.79
578954,2,458846,1,35.73
578954,3,909537,1,11.69
578954,4,328862,2,117.16
578954,5,630672,16,866.24
578955,0,809364,7,170.51999999999998
578955,1,257052,11,701.14
578955,2,443441,3,265.68
578955,3,417332,18,1506.42
578955,4,970434,6,59.400000000000006
578955,5,184344,7,309.05
578956,0,750632,7,125.16
578956,1,163438,14,115.5
578956,2,16810,6,232.26
578956,3,453728,3,112.68
578956,4,897436,4,10.8
578956,5,907540,7,159.88
578956,6,143548,9,438.21
578956,7,45461,10,760.8
578957,0,896152,7,35.98
578957,1,152027,11,27.94
578957,2,386340,19,1278.89
578957,3,283051,7,82.67
578957,4,140951,14,309.12
578957,5,536671,3,66.48
578957,6,849470,9,64.25999999999999
578957,7,534684,17,1553.46
578958,0,827598,11,785.18
578958,1,978783,17,1237.09
578958,2,84025,19,500.08
578958,3,846488,4,58.76
578958,4,213007,1,36.11
578958,5,402923,6,19.14
578958,6,881951,15,770.1
578958,7,474328,12,508.08000000000004
578958,8,260485,15,203.4
578959,0,70788,4,170.8
578959,1,573578,11,1001
578959,2,484919,3,166.71
578959,3,232582,11,810.26
578959,4,606543,10,792.9000000000001
578959,5,912101,7,501.76000000000005
578959,6,397267,16,535.84
578959,7,155269,16,36.96
578959,8,72176,8,199.36
578960,0,30232,4,110.32
578960,1,949498,19,1129.36
578960,2,787468,19,867.16
578960,3,269339,13,323.31
578960,4,77750,6,173.76
578960,5,103448,14,918.3999999999999
578960,6,641390,16,996.48
578960,7,161032,5,109.14999999999999
578960,8,915060,15,1024.65
578961,0,523906,7,210
578962,0,446875,16,671.84
578962,1,584356,9,621.8100000000001
578962,2,107900,10,188
578963,0,358652,7,315.34999999999997
578963,1,896279,2,66.18
578963,2,954716,2,137.18
578963,3,885137,7,332.43
578963,4,242910,5,67
578963,5,39998,8,641.84
578964,0,458481,15,1045.8
578964,1,323414,18,763.1999999999999
578964,2,747642,6,208.74
578964,3,292567,17,976.99
578964,4,49410,10,845.6
578965,0,183693,17,12.58
578965,1,856197,16,459.36
578965,2,96994,14,69.86
578965,3,114400,13,773.89
578965,4,51289,6,143.46
578965,5,191863,12,844.6800000000001
578966,0,590107,12,632.52
578966,1,350808,14,542.9200000000001
578966,2,630485,2,96.46
578966,3,537480,11,742.06
578966,4,702614,2,93
578966,5,271047,18,1558.08
578966,6,285651,1,30.66
578966,7,944065,16,1565.92
578966,8,319453,10,246.6
578967,0,623284,17,936.87
578968,0,271800,1,88.71
578969,0,166482,19,21.47
578969,1,781311,19,202.16000000000003
578969,2,211247,13,416.26000000000005
578969,3,509990,1,32.61
578969,4,605205,7,123.34
578970,0,886938,11,796.62
578970,1,127723,15,1117.8
578970,2,715964,3,172.29
578971,0,390744,16,334.4
578972,0,402748,11,620.4
578972,1,67034,3,5.13
578972,2,171775,7,118.92999999999999
578972,3,974116,15,1213.35
578972,4,265847,16,939.36
578972,5,408150,14,661.5
578972,6,984255,4,222.36
578972,7,244433,17,982.94
578972,8,812733,19,1191.87
578973,0,975634,13,616.59
578973,1,840960,15,75
578974,0,739948,16,1277.12
578974,1,123191,15,10.200000000000001
578974,2,970860,6,265.08
578975,0,651979,8,119.52
578975,1,6189,7,667.1
578976,0,772667,1,77.58
578976,1,826112,1,27.49
578976,2,890110,9,833.9399999999999
578977,0,935912,1,14.2
578977,1,173951,14,410.06
578977,2,20114,1,89.8
578977,3,906566,10,388.9
578978,0,585083,16,455.04
578978,1,760871,14,1202.88
578978,2,764792,13,285.48
578978,3,969196,4,3.04
578979,0,933057,11,199.98
578980,0,116866,5,95
578980,1,925079,19,1306.25
578980,2,696373,9,697.86
578980,3,836627,2,131.52
578980,4,468748,18,1237.5
578980,5,829374,11,264.88
578980,6,988555,10,731.4
578980,7,131889,1,6.75
578981,0,483929,9,769.41
578981,1,852914,4,12.92
578981,2,44825,16,57.12
578982,0,962932,9,648.54
578982,1,248642,18,1534.32
578982,2,383056,16,1251.84
578983,0,368019,14,780.2199999999999
578984,0,730577,13,170.43
578984,1,408019,2,40.98
578984,2,990963,1,66.49
578984,3,577027,13,585.78
578984,4,731018,3,38.7
578985,0,640603,14,405.16
578986,0,456903,19,534.47
578986,1,257926,17,991.95
578986,2,830967,13,301.21000000000004
578986,3,182685,17,1195.61
578986,4,659912,9,451.8
578986,5,596724,13,580.84
578986,6,672807,19,1726.5300000000002
578987,0,422027,11,493.9
578987,1,259991,13,1146.21
578987,2,509893,8,330.48
578987,3,814283,7,127.82000000000001
578988,0,598470,11,775.17
578988,1,259001,18,659.8799999999999
578989,0,470044,7,307.23
578989,1,882106,19,575.89
578989,2,44040,2,107.78
578989,3,144075,17,765.8499999999999
578990,0,44854,10,714.5
578990,1,699848,16,336
578990,2,656771,19,1471.93
578990,3,975765,3,19.200000000000003
578990,4,582068,17,1007.08
578990,5,639861,5,362.8
578991,0,90450,3,193.38
578991,1,338036,10,947.6999999999999
578991,2,180953,2,11.32
578991,3,938722,18,1113.48
578991,4,143037,12,445.43999999999994
578991,5,385284,10,4.699999999999999
578991,6,543331,14,227.5
578991,7,95191,18,989.46
578991,8,374922,1,81.57
578992,0,377791,9,678.42
578992,1,483892,15,367.04999999999995
578992,2,111699,9,676.8000000000001
578992,3,585384,9,774.9
578993,0,54433,4,57.04
578993,1,107303,4,282.28
578993,2,420440,17,948.94
578994,0,980791,7,269.92
578994,1,579823,8,517.76
578994,2,691593,3,193.46999999999997
578994,3,627305,4,76.72
578994,4,516636,4,389.56
578994,5,883283,17,1633.02
578994,6,725093,3,258.27
578994,7,842387,5,440.55
578994,8,902164,11,754.05
578995,0,450993,5,201.64999999999998
578995,1,721517,6,56.04
578995,2,169945,1,8.42
578996,0,974853,16,296.48
578996,1,656346,10,288.4
578996,2,109420,4,343.8
578996,3,390467,1,61.63
578997,0,831483,3,296.43
578997,1,461008,11,241.67
578997,2,930819,13,315.12
578997,3,801644,19,859.9399999999999
578998,0,963050,6,18.72
578998,1,91961,2,44.32
578998,2,504825,13,1129.44
578998,3,334074,19,1862.57
578998,4,614792,8,632.4
578999,0,19522,7,148.12
578999,1,627504,8,251.2
578999,2,926674,11,632.39
578999,3,371172,3,127.22999999999999
578999,4,74567,17,1210.4
578999,5,447614,17,734.4000000000001
578999,6,65561,17,287.13
578999,7,876820,12,1075.08
578999,8,195220,18,697.32
579000,0,445505,6,203.39999999999998
579000,1,620325,4,113.8
579000,2,747097,6,180
579001,0,708239,14,809.76
579001,1,933384,18,1423.98
579001,2,736939,17,29.07
579001,3,481962,12,728.76
