638796,4,155223,1,2.7
638796,5,265468,17,388.45000000000005
638796,6,450074,5,253.70000000000002
638796,7,530799,9,331.02
638796,8,751950,2,78.38
638797,0,521230,1,4.4
638797,1,651659,19,1535.39
638797,2,237133,2,155.62
638798,0,982709,1,46.53
638798,1,649455,11,848.21
638799,0,518881,11,1062.9299999999998
638799,1,988933,5,428.5
638799,2,118841,5,225.2
638799,3,147637,19,269.8
638799,4,138620,16,709.44
638800,0,106239,5,488.9
638800,1,427753,5,123.5
638800,2,930942,17,213.01
638800,3,731842,10,561.5
638801,0,12266,4,0.2
638801,1,449374,12,1063.1999999999998
638801,2,937078,5,58.849999999999994
638801,3,641411,4,208.64
638801,4,547266,10,417.70000000000005
638801,5,466603,7,572.39
638802,0,10057,1,79.48
638802,1,563647,9,322.29
638802,2,695754,16,1380
638803,0,800136,4,368
638803,1,602791,10,335.3
638803,2,780712,1,60.01
638803,3,776239,10,162.2
638803,4,272240,4,29.04
638804,0,673626,9,488.61
638804,1,284846,7,611.52
638804,2,745223,13,665.6
638804,3,547551,14,1313.76
638804,4,552408,9,159.84
638804,5,332154,13,660.27
638804,6,883835,14,1046.92
638804,7,269344,5,211.29999999999998
638805,0,60878,1,36.86
638805,1,572938,16,798.08
638805,2,235558,9,245.96999999999997
638805,3,171984,11,274.23
638805,4,867685,19,374.87
638805,5,876788,16,846.4
638806,0,761429,7,26.39
638806,1,196961,6,340.44
638806,2,246805,13,593.19
638806,3,809618,9,813.6899999999999
638806,4,751824,12,1059.1200000000001
638807,0,280549,3,256.46999999999997
638807,1,811102,18,1495.6200000000001
638807,2,266516,11,962.06
638807,3,839278,9,634.9499999999999
638807,4,430647,2,73.74
638807,5,902262,10,326.4
638808,0,596175,15,1191.75
638808,1,6591,12,246
638808,2,72791,1,17.29
638809,0,936497,5,132.85
638809,1,994274,13,363.34999999999997
638809,2,67817,15,1042.2
638810,0,955915,8,343.68
638810,1,936705,3,189.14999999999998
638810,2,482529,18,172.26
638810,3,440866,15,117.30000000000001
638810,4,361567,4,374.56
638810,5,118321,14,691.88
638811,0,630132,9,373.5
638811,1,133467,4,332.28
638811,2,167365,9,443.52
