898799,7,656144,14,101.22
898799,8,69999,18,465.84
898800,0,673469,19,606.86
898800,1,32847,10,188.1
898800,2,778068,17,940.95
898800,3,915978,15,639
898801,0,251061,19,1287.06
898801,1,85562,10,791.4
898801,2,150445,11,110.11
898801,3,975477,4,225.52
898802,0,981841,14,954.38
898802,1,754042,5,184.7
898802,2,26338,19,160.74
898802,3,423846,3,237.03000000000003
898802,4,596254,1,27.83
898802,5,727539,16,1269.44
898802,6,343904,18,1428.1200000000001
898803,0,689516,5,499.5
898803,1,14501,4,217.44
898804,0,87062,7,619.7800000000001
898805,0,870878,2,137.84
898806,0,550378,10,4.699999999999999
898806,1,556881,16,1517.12
898806,2,710047,3,169.44
898807,0,980394,18,1158.66
898807,1,960695,9,696.42
898807,2,787813,19,935.5600000000001
898807,3,427039,3,100.83
898807,4,47154,19,570.76
898808,0,339394,1,37.82
898808,1,588231,8,396
898808,2,817882,15,823.95
898808,3,760548,10,578.4000000000001
898808,4,545710,10,50.7
898809,0,200639,19,1217.52
898809,1,768828,15,1258.0500000000002
898809,2,811528,17,1303.0500000000002
898810,0,81061,11,482.35
898810,1,22456,1,51
898810,2,227515,2,30.96
898810,3,933087,1,79.43
898811,0,476144,13,503.23
898811,1,70390,15,393.59999999999997
898811,2,21385,2,45.34
898811,3,36532,10,800.8
898811,4,562432,6,176.16
898811,5,909954,16,677.76
898811,6,446321,5,110.64999999999999
898812,0,295089,3,87.69
898812,1,747091,17,928.71
898812,2,81129,3,132.32999999999998
898812,3,804486,17,89.93
898812,4,473608,7,400.12
898812,5,960843,15,1175.1000000000001
898813,0,331558,16,1062.08
898813,1,734198,16,362.56
898813,2,134879,17,350.03
898813,3,20911,1,1.83
898813,4,132802,3,158.07
898813,5,486189,13,924.95
898814,0,382936,7,59.14999999999999
898814,1,22658,3,183.14999999999998
898814,2,636482,14,1313.62
898814,3,711274,2,140.72
898814,4,474477,7,269.84999999999997
898814,5,553702,13,961.35
898814,6,831376,10,12.3
898815,0,489910,5,102.55000000000001
898815,1,868803,1,47.54
898815,2,421809,8,113.6
898815,3,914868,4,52.96
898815,4,138842,4,244.24
898815,5,933257,19,1260.08
898815,6,457022,1,86.53
898815,7,333028,7,214.06
898815,8,108051,4,380.44
898816,0,381222,2,108.74
898816,1,533171,9,589.59
898816,2,35154,10,409.4
898817,0,251352,5,364.25
898817,1,71255,9,164.88
898818,0,557101,8,437.44
898818,1,709557,19,1330.57
898819,0,575171,15,218.4
898819,1,20766,11,101.19999999999999
898819,2,26935,1,65.37
898819,3,379403,2,12.6
898819,4,877594,11,671.77
898819,5,157266,15,563.25
898820,0,26540,11,5.94
898820,1,264271,15,764.85
898820,2,278092,8,612.8
898820,3,285242,8,428.56
898820,4,247501,7,11.06
898820,5,78797,5,149.95
898820,6,818536,12,932.64
898821,0,104532,4,298.44
898821,1,757541,2,137.64
898821,2,576760,14,561.68
898821,3,352831,16,729.6
898821,4,343809,6,479.88
898821,5,814133,3,233.57999999999998
898822,0,544475,5,305.35
898822,1,95436,2,116.94
898822,2,363294,5,236.85
898822,3,453167,4,175.64
898822,4,92177,9,741.96
898822,5,137852,18,297.54
898822,6,795912,4,15.8
898823,0,418879,6,81.42
898823,1,98126,17,1253.41
898823,2,707813,1,30.19
898823,3,768469,18,1445.94
898823,4,154998,2,129.38
898823,5,403470,11,400.29
898823,6,381523,13,510.9
898823,7,587428,8,417.44
898824,0,237572,12,390.12
898824,1,411420,3,123.78
898824,2,672604,19,913.9
898824,3,720895,3,18
898824,4,448737,13,496.21000000000004
898824,5,81935,8,714.16
898824,6,514205,7,519.19
898825,0,502036,9,26.46
898826,0,545991,6,174.54
898826,1,576319,10,336.8
898826,2,778726,17,875.67
898826,3,30740,12,729.24
898826,4,590818,13,961.61
898826,5,570090,9,313.83
898826,6,318922,1,30.36
898826,7,224737,2,190.26
898827,0,704394,5,231.1
898827,1,811553,6,585.12
898827,2,275856,10,246.5
898827,3,994264,5,475.65
898827,4,216468,2,122.88
898827,5,198506,5,192.2
898827,6,667331,1,96.33
898828,0,706084,11,15.18
898828,1,565690,3,182.55
898828,2,977173,17,1364.76
898829,0,578022,14,1265.04
898829,1,715899,15,30.6
898829,2,996232,12,364.92
898829,3,980322,1,49.24
898830,0,645938,4,204.8
898830,1,221210,2,26.28
898830,2,154459,10,676.4
898830,3,849782,8,27.44
898830,4,949484,12,191.16
898830,5,14624,15,1061.4
898830,6,420122,14,478.38
898830,7,141138,5,139.85
